words,count
yêu,34720
tình,27359
ta,21813
đi,20239
bao,15574
đời,13465
thương,13432
đêm,12754
mãi,11406
tim,10528
mơ,10309
buồn,8951
mưa,8933
đôi,8904
vui,8660
,8024
trời,7934
xưa,7895
xuân,7768
mong,7733
tiếng,7488
quên,7375
đường,7206
gió,7020
mùa,6930
đau,6921
mắt,6622
chờ,6283
hoa,6108
hát,6000
rơi,5799
nắng,5667
chiều,5595
la,5222
bay,5096
đừng,5076
mai,5056
cười,4955
chẳng,4948
gian,4921
mẹ,4894
nỗi,4630
xanh,4595
trái,4492
ước,4481
quê,4426
giấc,4406
bóng,4382
sông,4369
hương,4171
