words,count
donna,30
hỡi,28
đi,21
tình,17
hư,16
toi,16
comme,15
tiếng,14
bao,14
mãi,13
rơi,12
trống,12
ngủ,10
đời,10
say,8
vang,8
đêm,8
trời,8
đồng,8
mơ,8
xưa,7
chân,7
ước,7
đường,6
nam,6
mẹ,6
núi,6
hương,6
hồ,6
cánh,6
thơ,6
muôn,6
hát,6
giang,6
ta,6
,6
việt,6
ngang,5
yêu,5
tim,5
thương,5
elle,5
nằm,4
ân,4
ấu,4
ngất,4
ấm,4
khúc,4
sông,4
tuyết,4
