words,count
đi,311
đời,218
đường,188
ru,187
,181
mưa,173
tình,160
trời,158
ta,154
mẹ,151
đêm,142
buồn,136
yêu,132
nắng,130
mắt,122
gió,122
phố,121
thu,114
lá,114
chân,112
mùa,109
chiều,105
thương,104
tiếng,103
bao,91
bay,91
hoa,89
mãi,89
mây,87
xưa,86
biển,85
hồng,83
đôi,82
mai,82
tim,77
vàng,77
chờ,76
vui,73
quên,73
hát,70
chim,66
cười,63
xanh,63
hôm,61
bàn,61
gọi,61
ngàn,59
môi,59
hưm,58
đất,55
