words,count
đi,39
tình,32
yêu,24
đau,21
ta,19
mùa,17
hỡi,16
mơ,15
thương,14
giấc,13
đôi,13
khóc,13
đời,13
xưa,12
đêm,12
vui,12
trao,11
tim,11
mãi,11
noọng,11
lả,10
inh,10
đường,9
thu,9
vỡ,9
mong,9
đừng,9
buồn,9
bao,9
tiếc,8
trái,7
nỗi,7
rơi,7
gió,7
chi,7
mau,7
lạnh,6
chia,6
quên,6
lá,6
vơ,6
cười,5
đông,5
dấu,5
đơn,5
quen,5
nát,5
rừng,5
tan,5
đớn,5
