words,count
no,20
dont,14
baby,12
leave,10
me,10
yêu,8
đôi,7
quên,7
ta,7
đừng,6
đi,5
tình,5
you,4
please,4
thể,4
thương,4
bao,4
come,4
trái,2
đơn,2
bóng,2
manh,2
dần,2
say,2
giấc,2
ngang,2
rời,2
chia,2
làng,2
mong,2
vội,2
nhiêu,2
đắm,2
chẳng,2
lỡ,2
hình,2
suốt,2
úa,2
ngần,2
buông,2
héo,2
xuân,2
chối,2
đời,2
vàng,2
chút,2
ngại,2
mơ,2
chốn,1
quen,1
