words,count
yêu,268
la,215
tình,206
i,129
you,119
party,110
tim,88
ta,86
a,86
mãi,84
the,81
bao,81
to,78
đời,76
hỡi,76
đi,65
mơ,63
,61
tiếng,53
thương,53
my,50
chi,50
in,47
đừng,47
let's,45
say,43
me,43
gian,42
and,41
jd,40
chờ,40
all,40
trái,39
dối,39
dô,38
le,38
dấu,37
be,37
quên,36
happy,36
đau,36
oh,35
your,35
cố,34
chân,33
love,32
tan,32
of,31
get,31
trời,30
