words,count
tình,207
đi,203
mẹ,172
ta,160
trăng,147
thương,147
tang,119
tiếng,112
bao,103
hai,95
đời,87
trời,84
yêu,81
đôi,74
ngựa,73
quê,72
,71
hương,69
chồng,69
gió,68
mấy,66
ô,65
đường,62
đêm,61
hoa,60
bóng,59
la,56
sầu,55
buồn,55
cà,54
sông,54
xưa,53
phê,52
lá,51
lệ,51
chờ,50
ôi,49
thân,49
lo,49
đầu,48
chàng,47
thơ,47
mây,47
núi,46
xanh,46
duyên,45
đừng,45
mong,44
trắng,44
câu,44
