words,count
yêu,58
đi,55
tình,49
ta,35
chiều,35
thương,33
,27
mãi,26
buồn,25
đời,25
đau,24
mùa,22
mơ,22
hỡi,21
xưa,19
bao,19
giấc,18
vui,18
gió,18
ngàn,17
đôi,16
đêm,15
tim,15
sông,14
xanh,14
rơi,13
tiếng,13
mong,13
khóc,12
mây,12
đừng,12
hoa,12
phố,12
đàn,12
vỡ,11
trao,11
đường,11
mắt,11
tuyệt,11
hát,11
chi,11
trái,10
bóng,10
vọng,10
mưa,10
tóc,10
đất,10
câu,10
nỗi,9
chia,9
