words,count
tình,8084
yêu,6559
ta,5135
đi,4817
thương,4597
đời,4262
đêm,3798
bao,3630
mưa,3107
buồn,3015
chiều,2697
xưa,2626
mơ,2529
trời,2502
gió,2432
hoa,2403
tiếng,2397
đôi,2366
,2298
vui,2287
mùa,2248
đường,2188
mãi,2124
xuân,2073
sông,2045
quê,2027
mẹ,1859
nắng,1843
quên,1821
hát,1806
tim,1796
hương,1716
chờ,1705
mong,1673
bay,1652
trăng,1609
xanh,1593
rơi,1544
bóng,1509
lá,1506
mắt,1502
đau,1397
thơ,1368
mây,1327
ca,1308
mai,1300
câu,1252
đầu,1233
chân,1170
duyên,1169
