words,count
donna,30
đi,18
hư,16
ngủ,10
bao,10
mơ,10
đêm,8
đời,7
mẹ,6
sông,6
ngang,6
trời,6
cánh,6
thơ,6
phiền,5
your,5
tiếng,5
i,5
like,5
tuyết,4
ấu,4
đường,4
bắc,4
nằm,4
núi,4
giấc,4
nhánh,4
tình,4
rơi,4
cầu,4
yêu,4
rêu,4
nhịp,4
sâu,4
ru,4
muộn,4
bay,4
gió,4
phong,4
ước,4
bến,4
to,4
don't,3
thềm,3
khao,3
trao,3
phai,3
on,3
vui,3
mong,3
