words,count
rock,26
me,22
with,17
ta,14
tình,13
yêu,12
yeah,11
tim,11
đi,10
hát,9
bao,9
oh,7
tiếng,7
my,7
cháy,6
mê,6
unbreak,6
la,6
gian,5
say,5
đừng,5
heart,5
ngàn,4
đêm,4
you,4
chiếu,3
khăn,3
rực,3
mặt,3
xé,3
out,3
mai,3
chí,3
i,3
guitar,3
đam,3
nan,3
quên,3
phiền,3
muộn,3
lai,3
bay,3
the,3
cất,3
dấu,3
tương,3
ánh,3
thương,3
nung,3
vươn,3
