words,count
sống,77
ta,74
đời,71
đi,58
bao,55
đêm,53
trời,50
yêu,43
tim,41
mơ,41
hồn,36
xưa,34
buồn,33
gió,33
tiếng,32
hôm,31
tình,31
mắt,30
đá,29
chân,25
bay,25
đau,25
cười,24
đường,24
ước,24
bão,23
kia,23
sóng,23
xanh,23
diều,22
khóc,22
chiến,21
đôi,21
nắng,20
ca,20
phố,20
tâm,19
quên,19
thân,19
,19
trái,18
nỗi,18
màu,18
bình,18
yên,18
niềm,17
vui,17
mai,17
hát,17
thương,17
