words,count
i,128
tình,114
quê,109
yêu,88
sông,82
tiếng,78
hương,78
đi,73
thương,68
ta,67
bay,64
bao,60
mùa,51
hát,51
buồn,49
xanh,49
đời,48
trời,45
chiều,45
sóng,42
thơ,41
vui,40
đêm,40
mãi,40
mắt,39
dòng,36
kia,34
mơ,34
xưa,33
nắng,33
ngàn,33
tim,33
biển,33
hoa,32
gió,32
nhịp,31
chim,31
cầu,30
mẹ,30
nam,29
đôi,29
ru,28
đồng,28
rồng,27
xuân,27
đất,26
trái,25
tang,24
rơi,24
đẹp,24
