words,count
yêu,155
tình,142
ta,91
đời,89
đi,76
hoa,74
trời,61
thương,52
đồng,50
đêm,49
hương,45
mãi,45
mẹ,43
xưa,42
bao,41
tiếng,38
dô,38
hò,37
mơ,37
trăng,35
lúa,34
ha,33
cánh,33
gió,33
chân,32
quê,32
chim,32
đông,29
mong,29
quên,29
a,29
bướm,27
vui,27
vang,26
bay,26
bình,26
đừng,25
kia,25
thời,25
làng,24
chờ,24
dòng,24
lá,24
tim,24
mưa,23
đường,23
đôi,23
công,23
mắt,23
vô,23
