words,count
ru,34
yêu,22
đi,20
mãi,17
mùa,14
đời,14
tình,13
vườn,13
thương,13
đêm,12
thơ,12
ngủ,11
ninh,11
nang,10
thoa,10
mặt,10
chiêu,10
hai,10
trời,9
đình,9
hè,8
bóng,8
cố,8
chân,8
chẳng,8
tim,8
gọi,8
lành,7
đầu,7
tiếng,7
xuân,7
,7
chiều,7
âm,6
chuông,6
đứa,6
dường,6
giấc,6
làng,6
đôi,6
buồn,6
quên,6
rộn,6
gió,6
gắng,6
bé,6
cà,5
rã,5
trôi,5
cõng,5
