words,count
yêu,404
tình,402
đi,370
ta,256
bao,245
thương,201
mưa,193
đêm,157
đôi,143
đời,141
mắt,139
đường,136
mãi,136
tim,132
na,126
,125
mùa,124
quên,122
gió,119
trời,117
hoa,116
rơi,109
vui,107
buồn,107
mơ,105
cười,104
nắng,104
chẳng,98
xưa,92
mong,92
đau,88
gian,87
tiếng,86
hát,78
xanh,77
1,76
ah,75
trôi,74
thu,73
ấm,73
chờ,72
ánh,71
mai,71
nhiêu,63
ước,62
thời,62
trái,62
quê,60
giấc,60
đông,59
