words,count
yeah,9
cảm,9
xúc,9
ta,9
sóng,8
bắt,7
yêu,5
cười,4
tình,4
ok,4
vui,4
the,4
let,4
niềm,3
wanbi,3
nụ,3
đừng,3
muôn,3
flaming,2
you,2
oh,2
your,2
khao,2
free,2
forever,2
nhịp,2
music,2
đôi,2
feelings,2
rạng,2
from,2
mai,2
sorrow,2
up,2
buồn,2
phúc,2
hoa,2
bao,2
đời,2
ước,2
khát,2
hạnh,2
mơ,2
crazy,1
chạnh,1
mệt,1
trái,1
vơi,1
rỡ,1
đo,1
