words,count
kiss,8
me,8
vòng,4
đêm,4
bờ,4
yêu,4
đôi,4
vai,4
tựa,4
chút,4
đềm,2
men,2
màn,2
trái,2
ngủ,2
ngất,2
say,2
giấc,2
chặt,2
tình,2
động,2
nụ,2
tăm,2
xóa,2
hôn,2
ngào,2
rung,2
tan,2
lãng,2
đắm,2
chìm,2
mai,2
thời,2
tối,2
ghì,2
quên,2
tim,2
ngây,2
êm,2
mãi,2
gian,2
mơ,2
