words,count
tình,27
yêu,23
đau,19
đi,17
đôi,14
ta,14
xưa,13
thương,13
mơ,13
trao,12
khóc,12
giấc,11
tim,11
đêm,10
mãi,10
vỡ,9
vui,9
mong,9
đừng,9
mắt,8
bao,8
tiếc,8
trái,7
hỡi,7
chi,7
mau,7
buồn,6
đời,6
vơ,6
dấu,5
đơn,5
ha,5
quen,5
nát,5
tan,5
đớn,5
câu,5
phôi,4
loi,4
rời,4
mấy,4
say,4
nỗi,4
đường,4
chia,4
pha,4
lạnh,4
lẻ,4
ôm,4
bóng,4
