words,count
tình,1473
ta,1149
thương,1054
yêu,981
đi,948
quê,862
sông,806
bao,691
đời,684
tiếng,678
đêm,648
hương,626
chiều,525
vui,522
trời,505
gió,494
xanh,494
buồn,486
hoa,483
xưa,476
la,473
hò,463
đôi,456
hát,453
xuân,450
mưa,441
nắng,413
mùa,413
câu,405
đường,404
trăng,404
mẹ,399
,387
ca,383
đồng,374
bay,369
mơ,361
mãi,343
lá,340
dòng,332
chờ,330
i,321
thơ,316
bến,313
đẹp,308
duyên,307
bóng,306
mong,297
đầu,288
a,284
