words,count
mãi,6
đi,5
xưa,5
yêu,5
tình,4
đành,3
bóng,2
lẽ,2
loi,2
kia,2
hình,2
xót,2
ngỡ,1
đường,1
trái,1
chốn,1
ánh,1
vôi,1
giọt,1
niềm,1
nỡ,1
khoé,1
vội,1
mắt,1
sánh,1
thời,1
tim,1
sầu,1
bỡ,1
ta,1
mi,1
bây,1
hỡi,1
