words,count
yêu,498
ta,219
tình,208
đêm,127
đi,119
bao,109
đời,106
mưa,104
mơ,104
thương,99
tim,93
mãi,91
trời,82
tiếng,81
la,80
mắt,79
đôi,75
vui,72
dấu,71
buồn,69
trăng,68
hát,65
chờ,61
ước,60
xưa,59
đường,58
rơi,58
gió,58
uh,57
xuân,57
mùa,56
giấc,55
chân,55
cười,53
chẳng,52
ấm,51
hoa,51
đau,51
đầu,50
xanh,47
mai,46
gian,46
bay,44
quên,43
bình,42
mây,41
ánh,40
mong,39
đừng,39
nỗi,38
