words,count
mẹ,104
đi,87
nam,56
phật,53
đời,52
việt,44
dâng,43
ta,40
trời,39
bao,39
hương,37
thương,37
tình,36
beautiful,36
đêm,34
vui,34
yêu,33
cầu,31
hát,31
chân,27
gió,27
tiếng,26
vang,25
hôm,24
chiều,24
sanh,23
quê,23
hoa,23
mưa,22
ngàn,22
sống,22
buồn,22
ca,21
kia,21
thành,21
tâm,20
ánh,19
thân,19
sinh,18
lễ,18
đường,18
tươi,18
nắng,18
vô,18
ơn,18
phương,17
đầu,17
đón,17
mặt,17
rừng,17
