words,count
oh,79
wơ,69
uh,57
vòng,21
tik,21
tak,21
đường,14
hồ,14
taxi,14
nhân,14
đồng,14
bình,12
hoàng,12
phật,11
tông,10
đi,10
trần,10
nắng,8
chân,8
đứng,8
kia,7
dòng,6
đông,5
nam,5
phút,5
mắt,5
vô,5
wow,4
chen,4
thiền,4
chờ,4
đừng,4
buồn,4
máy,4
ghê,4
thương,4
vàng,4
gian,4
chút,4
dừng,4
chiến,3
xưa,3
hương,3
tâm,3
dân,3
trúc,3
yêu,3
đôi,3
áo,3
giang,3
