words,count
oh,79
wơ,69
uh,57
vòng,21
tik,21
tak,21
hồ,14
taxi,14
đồng,14
bình,11
đi,10
đường,8
đứng,8
kia,7
nắng,6
phút,5
mắt,5
đông,4
wow,4
chen,4
chân,4
chờ,4
đừng,4
dòng,4
buồn,4
máy,4
ghê,4
chút,4
dừng,4
xưa,3
yêu,3
đôi,3
bao,3
ta,3
thênh,2
hao,2
gầy,2
chói,2
ôi,2
đơn,2
tuôn,2
tắt,2
ánh,2
thang,2
cháy,2
đấy,2
quanh,2
đêm,2
rời,2
lao,2
